address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target
So11111111111111111111111111111111111111112,194.82949601139217,3590,2024-03-26,194.82949601139217,194.82949601139217,194.82949601139217,194.82949601139217,194.82949601139217,194.82949601139217,13.9281,68.295,192.3916,192.3916,191.1777,186.5397,192.8845,191.9203,190.4277,187.2416,192.528,187.8166,2.2264,2.3533,195.1831,187.1723,-0.0,2.02,13610.697336830446,100.0,0.1449,191.7619,0.0188,194.8295,100.8659,5.1999,2.0027,80.5208,192.0639,68.2952,31.7048,36.5903,26.2686,27.6267,0
So11111111111111111111111111111111111111112,193.99381091977838,3589,2024-03-26,193.99381091977838,193.99381091977838,193.99381091977838,193.99381091977838,193.99381091977838,193.99381091977838,38.9483,66.5944,191.2232,191.2232,190.9009,186.0496,191.912,191.2738,189.9644,186.8525,191.9285,187.3528,2.0802,2.3851,194.613,187.1888,-0.0,1.6021,13415.867840819054,100.0,-0.0717,190.7176,-0.1196,193.9938,100.5342,4.9675,1.856,61.1565,191.3725,66.5952,33.4048,33.1903,25.4746,26.7102,0
So11111111111111111111111111111111111111112,191.6569103022975,3588,2024-03-26,191.6569103022975,191.6569103022975,191.6569103022975,191.6569103022975,191.6569103022975,191.6569103022975,0.0831,61.1931,190.2138,190.2138,190.5547,185.6145,190.8711,190.6694,189.5402,186.4862,191.6442,186.8677,1.9485,2.4613,194.3393,186.7701,-0.0,1.4407,13221.874029899274,18.5025,-1.961,189.8846,-0.2318,191.6569,99.4051,4.0337,1.8923,22.5111,190.7171,61.1918,38.8082,22.3837,24.8811,25.8724,0
So11111111111111111111111111111111111111112,191.651922369881,3587,2024-03-26,191.651922369881,191.651922369881,191.651922369881,191.651922369881,191.651922369881,191.651922369881,30.4316,61.1784,190.0445,190.0445,190.2587,185.1946,190.4782,190.4499,189.3174,186.2211,191.8881,186.3737,1.99,2.5895,194.5448,185.9726,-0.0,0.6945,13030.217119596977,36.0957,-1.2525,189.9083,-0.2156,191.6519,99.5403,4.7457,2.1431,-19.7774,190.4822,61.1794,38.8206,22.3588,25.0732,25.415,0
So11111111111111111111111111111111111111112,189.826023854376,3586,2024-03-26,189.826023854376,189.826023854376,189.826023854376,189.826023854376,189.826023854376,189.826023854376,13.9744,56.4286,189.6233,189.6233,190.0734,184.7702,189.8914,190.1828,189.0717,185.9426,191.8188,185.8673,2.0144,2.7394,194.4227,185.7241,-52.8126,-0.2165,12838.565197227095,-32.6832,-1.9983,190.2834,-0.1087,189.826,99.6365,4.6796,2.1746,-64.7442,190.1897,56.4299,43.5701,12.8599,25.282,25.152,0
So11111111111111111111111111111111111111112,188.9875603675156,3585,2024-03-26,188.9875603675156,188.9875603675156,188.9875603675156,188.9875603675156,188.9875603675156,188.9875603675156,0.6859,54.028,190.0397,190.0397,189.882,184.3778,189.9241,190.2621,188.9923,185.7434,192.2797,185.3369,2.2023,2.9206,194.5808,185.1832,-98.6104,-1.0727,12648.73917337272,-56.2162,-1.8562,190.9607,0.0159,188.9876,100.9695,2.7827,2.3494,-72.8659,190.2807,54.0319,45.9681,8.0637,26.2376,25.6933,0
So11111111111111111111111111111111111111112,188.94640791741193,3584,2024-03-26,188.94640791741193,188.94640791741193,188.94640791741193,188.94640791741193,188.94640791741193,188.94640791741193,-31.0682,53.9128,190.7102,190.7102,189.6926,184.0473,190.3923,190.5454,188.9928,185.5771,192.941,184.7865,2.4953,3.1002,194.8073,184.5779,-100.0,-0.8317,12459.751613005204,-57.3072,-1.3668,191.6396,0.1137,188.9464,100.5181,2.1426,2.5574,-58.5118,190.6039,53.9163,46.0837,7.8325,27.6356,26.258,-1
So11111111111111111111111111111111111111112,190.81049706904767,3583,2024-03-26,190.81049706904767,190.81049706904767,190.81049706904767,190.81049706904767,190.81049706904767,190.81049706904767,21.0733,60.2921,191.3891,191.3891,189.4859,183.6597,191.1152,190.9007,188.9976,185.4043,193.5899,184.222,2.8374,3.2514,195.0212,183.9506,-54.758,-1.2108,12648.698020922617,-48.1295,0.8491,192.3816,0.224,190.8105,100.6426,4.8683,2.7677,-38.1499,191.0183,60.2938,39.7062,20.5875,29.1589,26.443,1
So11111111111111111111111111111111111111112,189.5461020256813,3582,2024-03-26,189.5461020256813,189.5461020256813,189.5461020256813,189.5461020256813,189.5461020256813,189.5461020256813,-39.3636,57.0944,191.8584,191.8584,189.1567,183.2075,191.2676,190.9207,188.8068,185.127,193.8301,183.6394,3.0428,3.3549,195.1056,183.2078,-100.0,-1.1314,12457.88752385357,-89.8103,-0.458,192.8552,0.338,189.5461,100.1336,5.9663,2.9744,-32.2642,191.0703,57.0975,42.9025,14.195,29.8182,26.1868,-1
So11111111111111111111111111111111111111112,191.90791585692548,3581,2024-03-26,191.90791585692548,191.90791585692548,191.90791585692548,191.90791585692548,191.90791585692548,191.90791585692548,-7.2027,66.3629,192.5418,192.5418,188.8278,182.8042,192.1284,191.2262,188.729,184.9004,194.3648,183.0444,3.3895,3.4329,195.3534,182.3022,-100.0,-0.4178,12647.43362587925,-55.93,1.4848,193.7353,0.5153,191.9079,102.5867,8.9548,3.2628,29.1292,191.4513,66.3635,33.6365,32.727,31.02,26.4321,0
So11111111111111111111111111111111111111112,192.34007778078822,3580,2024-03-26,192.34007778078822,192.34007778078822,192.34007778078822,192.34007778078822,192.34007778078822,192.34007778078822,-0.0126,68.245,192.721,192.721,188.2994,182.3264,192.2386,191.0747,188.3944,184.5411,194.449,182.4421,3.5422,3.4438,195.4256,181.1732,-100.0,-0.3805,12839.341541736176,-13.7123,1.3581,193.5795,0.5348,192.3401,103.5547,9.0987,3.5631,63.2373,191.3372,68.2453,31.7547,36.4905,30.8887,26.1665,0
So11111111111111111111111111111111111111112,192.34083653568086,3579,2024-03-26,192.34083653568086,192.34083653568086,192.34083653568086,192.34083653568086,192.34083653568086,192.34083653568086,-13.6012,68.2459,192.7604,192.7604,187.876,181.8129,192.1879,190.7935,187.979,184.1411,194.0198,181.8448,3.6416,3.4192,194.998,180.754,-100.0,-0.0115,13031.681619516963,52.7512,0.6571,193.4094,0.5784,192.3408,102.3391,10.5179,3.561,82.4218,191.0865,68.2484,31.7516,36.4969,30.4578,25.148,0
So11111111111111111111111111111111111111112,193.15690674641363,3578,2024-03-26,193.15690674641363,193.15690674641363,193.15690674641363,193.15690674641363,193.15690674641363,193.15690674641363,3.2307,71.5487,192.3959,192.3959,187.5081,181.3646,192.1114,190.4497,187.5199,183.7206,193.3457,181.2385,3.7155,3.3636,194.4268,180.5894,-0.0,0.6641,13224.022456052644,100.0,1.1144,193.1493,0.6168,193.1569,103.8486,10.8741,3.4593,92.426,190.7729,71.552,28.448,43.1041,29.9932,24.2932,1
So11111111111111111111111111111111111111112,192.96306673343847,3577,2024-03-26,192.96306673343847,192.96306673343847,192.96306673343847,192.96306673343847,192.96306673343847,192.96306673343847,2.6526,71.2414,191.1991,191.1991,186.9479,180.9352,191.5886,189.8481,186.9265,183.2367,192.6823,180.6241,3.6726,3.2756,193.7599,180.1359,-0.0,1.6844,13030.86554930623,75.7303,0.3776,192.4961,0.608,192.9631,104.1921,9.4866,3.406,88.3534,190.1769,71.245,28.755,42.4901,28.9847,23.2256,0
So11111111111111111111111111111111111111112,192.80390800740645,3576,2024-03-26,192.80390800740645,192.80390800740645,192.80390800740645,192.80390800740645,192.80390800740645,192.80390800740645,4.4472,71.0016,190.201,190.201,186.2434,180.5121,190.9014,189.1559,186.2911,182.7379,192.1917,180.0229,3.5842,3.1763,193.33,179.1568,-0.0,2.4695,12837.902482572792,39.895,0.1136,191.727,0.5857,192.8039,104.3236,9.0295,3.5433,78.8425,189.4803,71.0065,28.9935,42.013,27.9458,22.1504,0
