address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma,ema,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,+di,-di,dx,adx,adxr,Target
So11111111111111111111111111111111111111112,147.31377348672245,3238,2024-03-11,147.31377348672245,147.31377348672245,147.31377348672245,147.31377348672245,147.31377348672245,147.31377348672245,8.9243,55.7066,144.5395,145.7748,0.8948,0.3029,151.5346,137.5444,-76.3136,-0.9387,9206.46410837722,-39.4796,0.1552,55.7105,44.2895,11.4211,17.8079,16.8352,0
So11111111111111111111111111111111111111112,146.77831671462613,3237,2024-03-11,146.77831671462613,146.77831671462613,146.77831671462613,146.77831671462613,146.77831671462613,146.77831671462613,-37.6767,54.2281,144.4195,145.6128,0.8804,0.1549,151.3016,137.5374,-100.0,-0.3998,9059.150334890497,-62.0764,-0.657,54.233,45.767,8.466,18.2992,16.2332,0
So11111111111111111111111111111111111111112,149.03892105735298,3236,2024-03-11,149.03892105735298,149.03892105735298,149.03892105735298,149.03892105735298,149.03892105735298,149.03892105735298,11.7485,62.3864,144.3111,145.4902,0.9039,-0.0265,151.1089,137.5133,-6.2643,-0.0835,9205.928651605123,44.6181,1.4389,62.3928,37.6072,24.7857,19.0556,15.9766,0
So11111111111111111111111111111111111111112,148.33400863620497,3235,2024-03-11,148.33400863620497,148.33400863620497,148.33400863620497,148.33400863620497,148.33400863620497,148.33400863620497,-2.0796,60.6738,144.0772,145.1166,0.6903,-0.2591,150.5209,137.6335,-59.7397,-0.1312,9056.889730547771,77.3703,0.4979,60.6798,39.3202,21.3597,18.6148,15.9995,0
So11111111111111111111111111111111111111112,148.4587850759102,3234,2024-03-11,148.4587850759102,148.4587850759102,148.4587850759102,148.4587850759102,148.4587850759102,148.4587850759102,-7.8877,61.1334,143.8218,144.7779,0.4796,-0.4964,149.9685,137.6751,-10.6415,1.1963,9205.223739183975,85.8612,0.3161,61.1376,38.8624,22.2751,18.4037,15.1287,0
So11111111111111111111111111111111111111112,148.9320479274357,3233,2024-03-11,148.9320479274357,148.9320479274357,148.9320479274357,148.9320479274357,148.9320479274357,148.9320479274357,-2.5664,62.8027,143.6108,144.3905,0.1908,-0.7404,149.3847,137.8369,-1.8675,3.0335,9353.682524259886,96.5082,0.494,62.8062,37.1938,25.6123,18.1059,14.7356,1
So11111111111111111111111111111111111111112,149.0860299812765,3232,2024-03-11,149.0860299812765,149.0860299812765,149.0860299812765,149.0860299812765,149.0860299812765,149.0860299812765,20.9805,63.3249,143.4047,143.9124,-0.2286,-0.9732,148.6765,138.1329,-0.0,4.1834,9502.614572187322,84.7618,0.4732,63.3284,36.6716,26.6567,17.5285,14.6086,0
So11111111111111111111111111111111111111112,147.82720018738,3231,2024-03-11,147.82720018738,147.82720018738,147.82720018738,147.82720018738,147.82720018738,147.82720018738,77.2579,60.8544,143.2348,143.3678,-0.7763,-1.1593,147.9533,138.5163,-0.0,2.8265,9353.528542206046,85.7774,0.1889,60.8579,39.1421,21.7158,16.8263,14.5148,0
So11111111111111111111111111111111111111112,143.19172643108755,3230,2024-03-11,143.19172643108755,143.19172643108755,143.19172643108755,143.19172643108755,143.19172643108755,143.19172643108755,39.1855,49.1353,143.1252,142.8984,-1.336,-1.2551,147.5013,138.7491,-0.0,1.0573,9205.701342018667,75.8172,-3.1977,49.1429,50.8571,1.7143,16.4502,14.403,0
So11111111111111111111111111111111111111112,140.84059817938194,3229,2024-03-11,140.84059817938194,140.84059817938194,140.84059817938194,140.84059817938194,140.84059817938194,140.84059817938194,7.0039,40.7895,143.3169,142.8675,-1.5589,-1.2349,148.0121,138.6217,-12.1442,0.5679,9062.50961558758,7.71,-4.2091,40.7977,59.2023,18.4046,17.5837,14.9183,0
So11111111111111111111111111111111111111112,140.4203644667496,3228,2024-03-11,140.4203644667496,140.4203644667496,140.4203644667496,140.4203644667496,140.4203644667496,140.4203644667496,-11.9117,39.1338,143.6022,143.0809,-1.5813,-1.1539,148.354,138.8504,-29.4753,0.7966,8921.669017408198,-45.9649,-3.3298,39.1402,60.8598,21.7195,17.5206,14.7222,0
So11111111111111111111111111111111111111112,141.13506452996648,3227,2024-03-11,141.13506452996648,141.13506452996648,141.13506452996648,141.13506452996648,141.13506452996648,141.13506452996648,32.1441,40.9458,143.9852,143.3609,-1.5442,-1.047,148.882,139.0884,-58.4467,-0.6354,9062.089381874948,-7.9318,-0.9685,40.9508,59.0492,18.0984,17.1976,13.8592,0
So11111111111111111111111111111111111111112,139.20641665073362,3226,2024-03-11,139.20641665073362,139.20641665073362,139.20641665073362,139.20641665073362,139.20641665073362,139.20641665073362,8.2683,33.2037,144.3525,143.5953,-1.547,-0.9227,149.4373,139.2677,-91.4983,-2.0193,8920.954317344982,-44.0892,-1.3777,33.2088,66.7912,33.5825,17.1283,13.3574,0
So11111111111111111111111111111111111111112,138.71032087358833,3225,2024-03-11,138.71032087358833,138.71032087358833,138.71032087358833,138.71032087358833,138.71032087358833,138.71032087358833,-28.7164,31.043,144.7689,144.0572,-1.3319,-0.7667,149.4476,140.0902,-100.0,-2.3676,8781.747900694249,-55.819,-1.414,31.0495,68.9505,37.901,15.8626,12.3986,0
So11111111111111111111111111111111111111112,140.43330493835714,3224,2024-03-11,140.43330493835714,140.43330493835714,140.43330493835714,140.43330493835714,140.43330493835714,140.43330493835714,-68.5379,34.6566,145.2157,144.6201,-0.9873,-0.6254,149.1409,141.2905,-100.0,-0.7401,8920.458221567837,-49.1527,-0.3085,34.6635,65.3365,30.673,14.1673,11.4934,0
So11111111111111111111111111111111111111112,144.54558145907922,3223,2024-03-11,144.54558145907922,144.54558145907922,144.54558145907922,144.54558145907922,144.54558145907922,144.54558145907922,42.5476,46.7084,145.5491,145.0608,-0.7086,-0.5349,148.8808,142.2174,-24.3851,-0.9475,9060.891526506193,-5.7562,3.5417,46.7138,53.2862,6.5723,12.8976,10.774,0
So11111111111111111111111111111111111111112,141.9927237915385,3222,2024-03-11,141.9927237915385,141.9927237915385,141.9927237915385,141.9927237915385,141.9927237915385,141.9927237915385,-33.7047,33.3504,145.6704,145.115,-0.7613,-0.4914,149.0236,142.3172,-100.0,-1.2863,8916.345945047115,-63.3622,0.5088,33.3594,66.6406,33.2811,13.3842,11.2728,0
So11111111111111111111111111111111111111112,144.01500808093812,3221,2024-03-11,144.01500808093812,144.01500808093812,144.01500808093812,144.01500808093812,144.01500808093812,144.01500808093812,-19.0992,40.8893,145.9616,145.4437,-0.5576,-0.424,148.9817,142.9415,-100.0,-0.2259,9058.338668838653,-14.6371,1.5387,40.8992,59.1008,18.2017,11.8536,10.7523,1
So11111111111111111111111111111111111111112,145.16095812457317,3220,2024-03-11,145.16095812457317,145.16095812457317,145.16095812457317,145.16095812457317,145.16095812457317,145.16095812457317,-3.4649,46.4165,146.1196,145.5941,-0.4954,-0.3906,149.045,143.1942,-20.6221,0.3818,9202.35367691959,82.3095,1.5749,46.4197,53.5803,7.1607,11.3653,10.348,0
So11111111111111111111111111111111111111112,145.3688542790245,3219,2024-03-11,145.3688542790245,145.3688542790245,145.3688542790245,145.3688542790245,145.3688542790245,145.3688542790245,7.5959,47.4971,146.1657,145.6396,-0.5254,-0.3644,149.0581,143.2733,-0.0,0.6448,9347.514635044165,35.8159,1.0361,47.4997,52.5003,5.0005,11.6888,10.1481,0
So11111111111111111111111111111111111111112,144.91310216345508,3218,2024-03-11,144.91310216345508,144.91310216345508,144.91310216345508,144.91310216345508,144.91310216345508,144.91310216345508,5.0237,44.8936,146.1272,145.6682,-0.5772,-0.3241,149.081,143.1734,-0.0,0.4922,9202.14578076514,3.1812,0.5694,44.8895,55.1105,10.221,12.2033,10.3435,1
So11111111111111111111111111111111111111112,144.6116789636434,3217,2024-03-11,144.6116789636434,144.6116789636434,144.6116789636434,144.6116789636434,144.6116789636434,144.6116789636434,4.1825,43.1599,146.1441,145.7476,-0.5885,-0.2608,149.0736,143.2146,-12.4732,0.2369,9057.232678601686,-27.9888,-0.1267,43.1537,56.8463,13.6925,12.3557,10.3037,0
So11111111111111111111111111111111111111112,144.3607308548121,3216,2024-03-11,144.3607308548121,144.3607308548121,144.3607308548121,144.3607308548121,144.3607308548121,144.3607308548121,18.9059,41.7378,146.2251,145.8672,-0.5638,-0.1789,149.0689,143.3813,-53.9285,-0.6712,8912.620999638042,-34.9052,-0.2462,41.7351,58.2649,16.5298,12.2529,10.3162,0
So11111111111111111111111111111111111111112,143.22637454741073,3215,2024-03-10,143.22637454741073,143.22637454741073,143.22637454741073,143.22637454741073,143.22637454741073,143.22637454741073,-16.8749,34.9202,146.3206,146.0258,-0.4984,-0.0827,149.0328,143.6084,-100.0,-0.9869,8768.26026878323,-97.2509,-1.2269,34.9176,65.0824,30.1648,11.9239,10.2659,0
So11111111111111111111111111111111111111112,144.23887045550995,3214,2024-03-10,144.23887045550995,144.23887045550995,144.23887045550995,144.23887045550995,144.23887045550995,144.23887045550995,-9.5037,38.6652,146.4416,146.3205,-0.2922,0.0213,148.7813,144.1019,-100.0,-0.9554,8911.48664333064,-68.4468,-0.1211,38.6675,61.3325,22.6649,10.5208,9.3571,0
So11111111111111111111111111111111111111112,144.80909414020235,3213,2024-03-10,144.80909414020235,144.80909414020235,144.80909414020235,144.80909414020235,144.80909414020235,144.80909414020235,-14.6574,40.9658,146.4888,146.5396,-0.128,0.0996,148.6822,144.2954,-100.0,-0.6922,9055.72551378615,-75.4558,0.3199,40.9684,59.0316,18.0632,9.5866,8.8676,0
So11111111111111111111111111111111111111112,145.6885410361177,3212,2024-03-10,145.6885410361177,145.6885410361177,145.6885410361177,145.6885410361177,145.6885410361177,145.6885410361177,0.8949,44.7811,146.5117,146.7217,0.0256,0.1565,148.6433,144.3801,-97.8042,-0.9335,9200.534607926353,-72.4036,1.0288,44.7848,55.2152,10.4304,8.9346,8.8182,0
So11111111111111111111111111111111111111112,145.63484528104874,3211,2024-03-10,145.63484528104874,145.63484528104874,145.63484528104874,145.63484528104874,145.63484528104874,145.63484528104874,-23.1757,44.4916,146.5124,146.8305,0.1316,0.1893,148.6429,144.3819,-100.0,-0.8234,9054.846066890235,-40.0071,0.531,44.4917,55.5083,11.0167,8.8195,8.4559,0
So11111111111111111111111111111111111111112,147.02538748795615,3210,2024-03-10,147.02538748795615,147.02538748795615,147.02538748795615,147.02538748795615,147.02538748795615,147.02538748795615,7.9721,51.0059,146.6002,146.9563,0.2705,0.2037,148.7236,144.4768,-75.2569,-0.7472,9200.480912171284,-17.8978,1.3681,51.0036,48.9964,2.0073,8.6505,8.2608,0
So11111111111111111111111111111111111111112,146.5470586588509,3209,2024-03-10,146.5470586588509,146.5470586588509,146.5470586588509,146.5470586588509,146.5470586588509,146.5470586588509,-25.5537,48.6069,146.5796,146.9491,0.3023,0.187,148.6941,144.4651,-100.0,-0.344,9053.455524683328,-15.7142,0.2495,48.6007,51.3993,2.7987,9.1615,8.7538,0
So11111111111111111111111111111111111111112,148.08028113553047,3208,2024-03-10,148.08028113553047,148.08028113553047,148.08028113553047,148.08028113553047,148.08028113553047,148.08028113553047,-6.666,56.915,146.5729,146.9914,0.3871,0.1582,148.6886,144.4572,-29.0308,0.5115,9200.002583342179,52.0104,1.1709,56.9078,43.0922,13.8156,9.6509,9.2689,0
So11111111111111111111111111111111111111112,148.48024219750633,3207,2024-03-10,148.48024219750633,148.48024219750633,148.48024219750633,148.48024219750633,148.48024219750633,148.48024219750633,15.7647,59.3737,146.4804,146.8768,0.3336,0.101,148.4832,144.4776,-0.0,0.4605,9348.082864477708,25.7304,1.2632,59.3658,40.6342,18.7316,9.3306,9.1618,0
So11111111111111111111111111111111111111112,147.53435904202723,3206,2024-03-10,147.53435904202723,147.53435904202723,147.53435904202723,147.53435904202723,147.53435904202723,147.53435904202723,-1.8661,55.1138,146.4085,146.708,0.2198,0.0428,148.2123,144.6047,-33.3587,0.1763,9199.602622280203,15.7464,-0.0179,55.1077,44.8923,10.2155,8.6074,8.677,0
So11111111111111111111111111111111111111112,147.64632631544947,3205,2024-03-10,147.64632631544947,147.64632631544947,147.64632631544947,147.64632631544947,147.64632631544947,147.64632631544947,9.0633,55.751,146.3872,146.621,0.1676,-0.0015,148.1468,144.6276,-20.1223,0.032,9347.13698132223,48.0428,0.0812,55.7499,44.2501,11.4998,8.4837,8.5069,0
So11111111111111111111111111111111111111112,147.1025295263526,3204,2024-03-10,147.1025295263526,147.1025295263526,147.1025295263526,147.1025295263526,147.1025295263526,147.1025295263526,2.1982,53.2953,146.3727,146.5131,0.0871,-0.0437,148.095,144.6504,-41.1638,0.007,9199.49065500678,59.6825,-0.5332,53.2955,46.7045,6.5911,8.2517,8.4009,0
So11111111111111111111111111111111111111112,146.9706389129609,3203,2024-03-10,146.9706389129609,146.9706389129609,146.9706389129609,146.9706389129609,146.9706389129609,146.9706389129609,-14.0984,52.7057,146.3954,146.451,0.0386,-0.0764,148.1668,144.624,-26.2832,0.8649,9052.388125480427,36.4133,-0.6211,52.7048,47.2952,5.4095,8.3795,8.5673,0
So11111111111111111111111111111111111111112,147.81654139121983,3202,2024-03-10,147.81654139121983,147.81654139121983,147.81654139121983,147.81654139121983,147.81654139121983,147.81654139121983,10.6703,56.9997,146.4849,146.3963,-0.0105,-0.1052,148.5243,144.4455,-0.0,1.3113,9199.358764393388,32.6599,0.4421,56.9987,43.0013,13.9975,8.6079,8.9887,0
So11111111111111111111111111111111111111112,147.17632172112968,3201,2024-03-10,147.17632172112968,147.17632172112968,147.17632172112968,147.17632172112968,147.17632172112968,147.17632172112968,18.239,54.3907,146.5484,146.2468,-0.1592,-0.1289,148.8159,144.2809,-0.0,0.761,9051.542223002169,21.2984,0.0439,54.387,45.613,8.7741,8.1933,9.0458,0
So11111111111111111111111111111111111111112,146.0819804407291,3200,2024-03-10,146.0819804407291,146.0819804407291,146.0819804407291,146.0819804407291,146.0819804407291,146.0819804407291,24.7308,49.5184,146.6099,146.149,-0.2814,-0.1213,149.0055,144.2143,-11.2953,-0.347,8904.365901281039,11.5512,-0.5424,49.5208,50.4792,0.9584,8.1487,9.2493,0
So11111111111111111111111111111111111111112,144.59813060549982,3199,2024-03-10,144.59813060549982,144.59813060549982,144.59813060549982,144.59813060549982,144.59813060549982,144.59813060549982,-10.9051,41.6859,146.6731,146.156,-0.322,-0.0813,149.0764,144.2698,-100.0,-0.6744,8758.28392084031,-21.2409,-1.7179,41.688,58.312,16.6239,8.7018,9.8384,0
So11111111111111111111111111111111111111112,145.25243524860338,3198,2024-03-10,145.25243524860338,145.25243524860338,145.25243524860338,145.25243524860338,145.25243524860338,145.25243524860338,-16.3235,44.5133,146.7562,146.32,-0.2179,-0.0211,148.9746,144.5378,-93.7266,0.0252,8902.88205144581,-0.6174,-0.9404,44.5163,55.4837,10.9673,8.0924,9.8514,0
So11111111111111111111111111111111111111112,146.2318428398024,3197,2024-03-10,146.2318428398024,146.2318428398024,146.2318428398024,146.2318428398024,146.2318428398024,146.2318428398024,-0.6514,49.15,146.8259,146.4324,-0.1485,0.0281,148.9359,144.7159,-3.5967,0.5318,9048.134486694413,32.1967,0.2966,49.1514,50.8486,1.6973,7.8712,10.0135,0
So11111111111111111111111111111111111111112,146.27092727757062,3196,2024-03-10,146.27092727757062,146.27092727757062,146.27092727757062,146.27092727757062,146.27092727757062,146.27092727757062,10.4312,49.3364,146.7895,146.4535,-0.1575,0.0723,148.9633,144.6157,-0.0,0.3442,9194.366329534216,-34.0195,0.5909,49.3417,50.6583,1.3165,8.3461,10.4916,1
So11111111111111111111111111111111111111112,145.64505441023238,3195,2024-03-10,145.64505441023238,145.64505441023238,145.64505441023238,145.64505441023238,145.64505441023238,145.64505441023238,7.6798,46.2417,146.7976,146.4727,-0.1707,0.1297,148.9649,144.6303,-79.1236,-0.4232,9048.095402256646,-28.0888,0.1146,46.2459,53.7541,7.5082,8.8869,10.6944,0
So11111111111111111111111111111111111111112,145.18426426458882,3194,2024-03-10,145.18426426458882,145.18426426458882,145.18426426458882,145.18426426458882,145.18426426458882,145.18426426458882,-1.3612,43.8976,146.7668,146.5599,-0.1214,0.2048,149.0146,144.519,-100.0,-0.8064,8902.450347846414,-38.6009,-0.4575,43.9022,56.0978,12.1956,8.9929,10.5846,0
So11111111111111111111111111111111111111112,145.26593714610695,3193,2024-03-10,145.26593714610695,145.26593714610695,145.26593714610695,145.26593714610695,145.26593714610695,145.26593714610695,-7.2765,44.2182,146.7292,146.7046,-0.0097,0.2864,149.1033,144.3551,-100.0,-0.7931,9047.634612111002,-29.2765,-0.4508,44.2195,55.7805,11.5609,8.7466,10.4186,0
So11111111111111111111111111111111111111112,145.70252642385424,3192,2024-03-10,145.70252642385424,145.70252642385424,145.70252642385424,145.70252642385424,145.70252642385424,145.70252642385424,-28.1494,45.8666,146.6939,146.8561,0.1247,0.3604,149.1725,144.2153,-100.0,0.0771,9192.900549257109,-36.5666,-0.2075,45.865,54.135,8.2699,8.5301,10.4774,0
So11111111111111111111111111111111111111112,147.39149126970796,3191,2024-03-09,147.39149126970796,147.39149126970796,147.39149126970796,147.39149126970796,147.39149126970796,147.39149126970796,12.9731,52.9398,146.7507,146.9775,0.25,0.4194,149.1875,144.3139,-0.0,0.2643,9338.603075680963,13.9014,1.4244,52.9421,47.0579,5.8841,8.5501,10.897,0
So11111111111111111111111111111111111111112,146.61310638353822,3190,2024-03-09,146.61310638353822,146.61310638353822,146.61310638353822,146.61310638353822,146.61310638353822,146.61310638353822,3.3233,49.6103,146.7837,146.9339,0.2343,0.4617,149.2716,144.2958,-56.2629,-0.1679,9191.211584411256,-49.1655,0.5179,49.615,50.385,0.77,8.7552,11.3547,0
So11111111111111111111111111111111111111112,146.41370760186703,3189,2024-03-09,146.41370760186703,146.41370760186703,146.41370760186703,146.41370760186703,146.41370760186703,146.41370760186703,3.0841,48.7508,146.8618,146.9677,0.29,0.5185,149.4205,144.3031,-83.5965,-0.5088,9044.598478027718,-75.5308,0.1445,48.7532,51.2468,2.4937,9.3694,12.1171,0
So11111111111111111111111111111111111111112,146.22866204487136,3188,2024-03-09,146.22866204487136,146.22866204487136,146.22866204487136,146.22866204487136,146.22866204487136,146.22866204487136,-13.5751,47.987,147.0357,147.026,0.3772,0.5757,149.9032,144.1682,-100.0,-0.4225,8898.18477042585,-100.0,-0.3368,47.9865,52.0135,4.0271,9.8983,12.8445,1
So11111111111111111111111111111111111111112,147.04316657351043,3187,2024-03-09,147.04316657351043,147.04316657351043,147.04316657351043,147.04316657351043,147.04316657351043,147.04316657351043,-1.0747,51.1125,147.1491,147.11,0.5019,0.6253,150.059,144.2392,-100.0,-0.4896,9044.413432470723,-100.0,0.2435,51.1119,48.8881,2.2238,10.35,13.5014,0
So11111111111111111111111111111111111111112,147.10765028614696,3186,2024-03-09,147.10765028614696,147.10765028614696,147.10765028614696,147.10765028614696,147.10765028614696,147.10765028614696,-4.1517,51.3582,147.0832,147.117,0.5709,0.6562,150.0587,144.1077,-100.0,-0.7414,9191.456599044233,-48.925,0.3138,51.3578,48.6422,2.7156,10.975,14.1528,0
So11111111111111111111111111111111111111112,147.35674963484072,3185,2024-03-09,147.35674963484072,147.35674963484072,147.35674963484072,147.35674963484072,147.35674963484072,147.35674963484072,-3.3224,52.2596,147.3215,147.118,0.644,0.6775,150.9567,143.6863,-100.0,-0.7772,9338.56424933038,0.3122,0.4057,52.2597,47.7403,4.5193,11.6104,14.8577,0
So11111111111111111111111111111111111111112,147.55609266579046,3184,2024-03-09,147.55609266579046,147.55609266579046,147.55609266579046,147.55609266579046,147.55609266579046,147.55609266579046,-20.0847,52.9539,147.4176,147.0929,0.7027,0.6858,151.1519,143.6833,-87.9234,-0.0728,9485.92099896522,29.7698,0.2138,52.9506,47.0494,5.9013,12.1559,15.697,0
So11111111111111111111111111111111111111112,148.76117751628183,3183,2024-03-09,148.76117751628183,148.76117751628183,148.76117751628183,148.76117751628183,148.76117751628183,148.76117751628183,-5.4182,57.1972,147.4949,147.0441,0.7469,0.6816,151.3007,143.6891,-11.4978,0.9517,9633.477091631012,59.6942,0.9427,57.1957,42.8043,14.3915,12.637,16.3083,0
So11111111111111111111111111111111111111112,149.08626906336008,3182,2024-03-09,149.08626906336008,149.08626906336008,149.08626906336008,149.08626906336008,149.08626906336008,149.08626906336008,11.3097,58.3689,147.512,146.8633,0.6699,0.6653,151.3435,143.6805,-0.0,1.1978,9782.238269147294,82.1744,1.0403,58.3679,41.6321,16.7358,12.502,16.6157,0
So11111111111111111111111111111111111111112,148.40768547341122,3181,2024-03-09,148.40768547341122,148.40768547341122,148.40768547341122,148.40768547341122,148.40768547341122,148.40768547341122,17.6961,56.6458,147.379,146.6294,0.5288,0.6642,151.1671,143.5909,-0.0,1.044,9633.152000083934,42.8829,0.322,56.6457,43.3543,13.2915,12.1763,16.5185,0
So11111111111111111111111111111111111111112,147.3459169615237,3180,2024-03-09,147.3459169615237,147.3459169615237,147.3459169615237,147.3459169615237,147.3459169615237,147.3459169615237,18.1179,53.8721,147.2344,146.4422,0.4099,0.698,151.0749,143.3939,-0.0,0.3648,9484.744314610522,46.8061,-0.5567,53.8734,46.1266,7.7469,12.0906,16.7459,0
So11111111111111111111111111111111111111112,146.25884012418678,3179,2024-03-09,146.25884012418678,146.25884012418678,146.25884012418678,146.25884012418678,146.25884012418678,146.25884012418678,-6.4755,50.8864,147.1743,146.347,0.3605,0.77,151.0434,143.3052,-24.0214,0.4787,9337.398397648998,40.9738,-1.4924,50.8878,49.1122,1.7755,12.4247,17.6479,0
So11111111111111111111111111111111111111112,146.64737270815405,3178,2024-03-09,146.64737270815405,146.64737270815405,146.64737270815405,146.64737270815405,146.64737270815405,146.64737270815405,19.0549,52.0056,147.1022,146.3563,0.4028,0.8724,151.0887,143.1157,-0.0,0.4668,9483.657237773185,49.6694,-0.561,52.0049,47.9951,4.0099,13.2439,17.3498,1
So11111111111111111111111111111111111111112,145.5040761970875,3177,2024-03-09,145.5040761970875,145.5040761970875,145.5040761970875,145.5040761970875,145.5040761970875,145.5040761970875,-15.4582,48.9405,147.0297,146.3257,0.4115,0.9898,151.0986,142.9608,-46.3792,0.7761,9337.00986506503,-24.9977,-1.2618,48.9422,51.0578,2.1157,13.9542,17.339,0
So11111111111111111111111111111111111111112,146.43157077674536,3176,2024-03-09,146.43157077674536,146.43157077674536,146.43157077674536,146.43157077674536,146.43157077674536,146.43157077674536,23.3607,51.4122,146.8999,146.4122,0.5329,1.1344,151.3068,142.493,-16.8602,0.2724,9482.513941262117,-28.8237,0.2286,51.4137,48.5863,2.8274,14.8648,17.4305,0
So11111111111111111111111111111111111111112,145.02993152998053,3175,2024-03-09,145.02993152998053,145.02993152998053,145.02993152998053,145.02993152998053,145.02993152998053,145.02993152998053,9.9695,47.708,146.797,146.4101,0.5856,1.2848,151.3371,142.2569,-83.4737,-1.0514,9336.082370485372,-72.4487,-0.6873,47.7081,52.2919,4.5838,15.7908,17.5006,0
So11111111111111111111111111111111111111112,144.4317638533761,3174,2024-03-09,144.4317638533761,144.4317638533761,144.4317638533761,144.4317638533761,144.4317638533761,144.4317638533761,-2.1577,46.0783,146.7697,146.5554,0.7871,1.4596,151.3582,142.1812,-100.0,-1.9149,9191.052438955392,-100.0,-1.0026,46.0784,53.9216,7.8432,16.6529,17.9703,0
So11111111111111111111111111111111111111112,144.5612282334988,3173,2024-03-09,144.5612282334988,144.5612282334988,144.5612282334988,144.5612282334988,144.5612282334988,144.5612282334988,-37.9315,46.3671,146.8068,146.7789,1.0939,1.6277,151.3306,142.283,-100.0,-1.8044,9335.484202808768,-58.5008,-0.9047,46.3688,53.6312,7.2623,17.3305,18.5313,0
So11111111111111111111111111111111111111112,146.83711800950348,3172,2024-03-09,146.83711800950348,146.83711800950348,146.83711800950348,146.83711800950348,146.83711800950348,146.83711800950348,-20.2357,51.6869,146.8171,147.0124,1.4562,1.7611,151.3213,142.3129,-100.0,-0.8464,9480.045431042267,15.3996,0.9466,51.6867,48.3133,3.3735,18.105,18.991,0
So11111111111111111111111111111111111111112,148.05125996186118,3171,2024-03-09,148.05125996186118,148.05125996186118,148.05125996186118,148.05125996186118,148.05125996186118,148.05125996186118,-2.0757,54.8017,146.7595,147.0308,1.6658,1.8374,151.2906,142.2284,-44.1759,0.0454,9626.88254905177,-31.4378,1.8701,54.8001,45.1999,9.6002,19.2382,19.8913,0
So11111111111111111111111111111111111111112,148.17580378065773,3170,2024-03-09,148.17580378065773,148.17580378065773,148.17580378065773,148.17580378065773,148.17580378065773,148.17580378065773,-28.6067,55.1199,146.5565,146.9234,1.7855,1.8803,151.2003,141.9127,-60.1351,0.2016,9774.933809013632,-7.5519,1.1842,55.1163,44.8837,10.2326,19.9796,20.5273,0
So11111111111111111111111111111111111111112,149.89220647527333,3169,2024-03-09,149.89220647527333,149.89220647527333,149.89220647527333,149.89220647527333,149.89220647527333,149.89220647527333,23.2629,59.5145,146.3971,146.7916,1.8996,1.904,151.0266,141.7676,-32.2172,0.141,9923.10961279429,6.0456,2.2232,59.511,40.489,19.0219,20.7293,21.6541,0
So11111111111111111111111111111111111111112,148.49643147777167,3168,2024-03-09,148.49643147777167,148.49643147777167,148.49643147777167,148.49643147777167,148.49643147777167,148.49643147777167,46.1923,56.9187,146.1789,146.4652,1.8429,1.905,150.5319,141.8259,-54.92,-1.7844,9773.217406319016,-5.1989,0.6335,56.917,43.083,13.834,20.8607,22.1744,0
So11111111111111111111111111111111111111112,145.72489472456735,3167,2024-03-08,145.72489472456735,145.72489472456735,145.72489472456735,145.72489472456735,145.72489472456735,145.72489472456735,-100.0,51.1498,146.1024,146.2514,1.8858,1.9206,150.3422,141.8626,-100.0,-0.2178,9624.720974841244,-6.0381,-2.9774,51.1461,48.8539,2.2922,21.4012,22.9065,0
So11111111111111111111111111111111111111112,151.87293592484846,3166,2024-03-08,151.87293592484846,151.87293592484846,151.87293592484846,151.87293592484846,151.87293592484846,151.87293592484846,43.2118,70.6389,146.2615,146.3068,2.1952,1.9293,150.6681,141.8549,-0.0,1.4198,9770.445869565812,99.892,2.9659,70.6352,29.3648,41.2704,22.8711,23.9732,0
So11111111111111111111111111111111111111112,149.2802301913109,3165,2024-03-08,149.2802301913109,149.2802301913109,149.2802301913109,149.2802301913109,149.2802301913109,149.2802301913109,2.9871,65.4912,146.0921,145.7209,1.9323,1.8628,149.8329,142.3513,-0.0,1.3053,9618.572933640964,71.274,0.2189,65.4851,34.5149,30.9702,21.4558,23.6929,0
So11111111111111111111111111111111111111112,149.10100667059177,3164,2024-03-08,149.10100667059177,149.10100667059177,149.10100667059177,149.10100667059177,149.10100667059177,149.10100667059177,-0.0573,65.0975,145.9674,145.3462,1.8326,1.8454,149.4309,142.5039,-0.0957,1.8446,9469.292703449653,77.2151,0.171,65.0921,34.9079,30.1842,20.7239,23.5793,0
So11111111111111111111111111111111111111112,149.10444228773733,3163,2024-03-08,149.10444228773733,149.10444228773733,149.10444228773733,149.10444228773733,149.10444228773733,149.10444228773733,44.6498,65.107,145.88,144.951,1.697,1.8486,149.1025,142.6575,-0.0,1.3635,9618.393710120245,65.9552,0.5196,65.1053,34.8947,30.2106,19.9962,23.7614,0
So11111111111111111111111111111111111111112,146.4254553337775,3162,2024-03-08,146.4254553337775,146.4254553337775,146.4254553337775,146.4254553337775,146.4254553337775,146.4254553337775,15.1653,59.1034,145.7324,144.5138,1.4989,1.8865,148.6017,142.8631,-0.0,0.3505,9469.289267832508,63.5599,-2.1245,59.1024,40.8976,18.2049,19.2105,23.7379,0
