address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,204.37976564939117,3950,2024-04-10,204.37976564939117,204.37976564939117,204.37976564939117,204.37976564939117,204.37976564939117,204.37976564939117,9.18,39.6168,203.9279,203.9279,206.5647,209.9885,204.3377,205.127,206.6184,208.7039,203.8712,209.6292,-1.9369,-1.8068,210.8733,202.2561,-21.649,0.1765,12337.699007874093,-15.9766,-0.159,203.3861,-0.4304,204.3798,97.6596,-3.5593,2.1543,-19.5162,204.9672,39.6161,60.3839,20.7678,22.1065,22.5511,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,203.8289645603482,3949,2024-04-10,203.8289645603482,203.8289645603482,203.8289645603482,203.8289645603482,203.8289645603482,203.8289645603482,-6.575,37.4844,204.121,204.121,206.7797,210.2649,204.3167,205.293,206.8541,208.9257,204.1311,209.9716,-1.9837,-1.7743,211.0598,202.4996,-48.7531,-0.0948,12133.319242224701,-26.9617,-0.7524,203.9943,-0.3478,203.829,98.3825,-3.7537,2.14,-46.3656,205.1141,37.4833,62.5167,25.0335,22.2094,22.613,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,204.22346387934672,3948,2024-04-10,204.22346387934672,204.22346387934672,204.22346387934672,204.22346387934672,204.22346387934672,204.22346387934672,33.1426,38.3878,204.4188,204.4188,207.028,210.5378,204.5605,205.6183,207.1725,209.187,204.5665,210.3201,-1.9587,-1.7219,211.1683,202.8877,-36.0705,-1.1896,12337.14820678505,-49.1887,-0.1367,204.9234,-0.2088,204.2235,99.4404,-4.5198,2.0702,-66.9511,205.4353,38.385,61.615,23.2301,21.9922,21.9141,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,202.23490789902678,3947,2024-04-10,202.23490789902678,202.23490789902678,202.23490789902678,202.23490789902678,202.23490789902678,202.23490789902678,-45.625,30.5715,205.1996,205.1996,207.2848,210.8708,204.7291,205.9283,207.4829,209.4416,204.9385,210.6711,-1.9382,-1.6627,211.3336,203.236,-100.0,-1.5959,12132.924742905703,-76.1349,-1.9691,205.4546,-0.1551,202.2349,99.0429,-5.3685,2.0244,-88.6239,205.7383,30.567,69.433,38.8661,21.897,20.784,-1,-1,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,204.97240552550247,3946,2024-04-10,204.97240552550247,204.97240552550247,204.97240552550247,204.97240552550247,204.97240552550247,204.97240552550247,-6.2175,36.4865,206.2232,206.2232,207.6818,211.2733,205.9762,206.7491,208.0354,209.8112,205.7391,211.0297,-1.6815,-1.5938,211.1937,204.1699,-100.0,-1.0643,12335.15965080473,-69.2273,0.8082,206.3298,-0.0989,204.9724,99.1282,-4.3868,1.756,-75.3941,206.6142,36.4846,63.5154,27.0308,20.5917,19.3606,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,205.3454529743247,3945,2024-04-10,205.3454529743247,205.3454529743247,205.3454529743247,205.3454529743247,205.3454529743247,205.3454529743247,0.4637,37.4026,206.945,206.945,208.0594,211.5999,206.4781,207.1439,208.3578,210.0593,205.8395,211.3888,-1.6081,-1.5719,211.9304,204.1884,-99.1476,-1.6135,12540.132056330232,-42.2134,1.025,206.5836,-0.1124,205.3455,98.0755,-4.6123,1.9355,-57.302,207.0246,37.4008,62.5992,25.1983,20.0963,18.8329,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,205.31763257155544,3944,2024-04-10,205.31763257155544,205.31763257155544,205.31763257155544,205.31763257155544,205.31763257155544,205.31763257155544,-46.8302,37.2924,207.4245,207.4245,208.3883,211.9398,207.0444,207.5435,208.6749,210.301,206.0388,211.7429,-1.5291,-1.5629,212.3963,204.3803,-100.0,-0.702,12334.786603355908,-45.4793,0.2807,206.9243,-0.103,205.3176,97.8853,-4.9494,2.004,-28.3237,207.4444,37.2918,62.7082,25.4164,19.7039,18.4302,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,208.12744316252525,3943,2024-04-10,208.12744316252525,208.12744316252525,208.12744316252525,208.12744316252525,208.12744316252525,208.12744316252525,12.9058,44.574,207.9628,207.9628,208.7113,212.1568,207.9078,208.0382,209.0282,210.5566,206.3624,212.098,-1.403,-1.5713,212.7188,204.7038,-36.9676,-0.2225,12540.104235927463,-26.2837,2.569,207.4504,-0.059,208.1274,99.4611,-3.7738,2.0037,6.9278,207.9761,44.5743,55.4257,10.8515,19.2645,17.7885,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,207.35309400816146,3942,2024-04-10,207.35309400816146,207.35309400816146,207.35309400816146,207.35309400816146,207.35309400816146,207.35309400816146,-20.4749,41.6586,208.1928,208.1928,208.9995,212.2218,207.7979,208.0184,209.1231,210.6812,205.9704,212.4426,-1.5079,-1.6134,213.5848,204.4142,-100.0,-0.2255,12331.976792764937,3.0337,0.7368,207.2568,-0.0961,207.3531,99.3641,-3.2991,2.2926,12.2201,207.9382,41.6587,58.3413,16.6825,19.9116,17.4242,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,208.58158757167024,3941,2024-04-10,208.58158757167024,208.58158757167024,208.58158757167024,208.58158757167024,208.58158757167024,208.58158757167024,13.9791,45.1596,208.1582,208.1582,209.3172,212.3103,208.0203,208.1662,209.3094,210.8518,205.855,212.7648,-1.5409,-1.6398,214.2682,204.3662,-33.1888,0.004,12539.3298867731,51.1074,1.5036,207.2388,-0.1209,208.5816,99.8985,-2.4196,2.4755,30.3341,208.0845,45.1581,54.8419,9.6838,20.16,16.8298,1,0,0
