address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,206.00110597110282,3939,2024-04-10,206.00110597110282,206.00110597110282,206.00110597110282,206.00110597110282,206.00110597110282,206.00110597110282,-20.2106,43.2681,204.8004,204.8004,207.7473,210.0945,205.692,206.0308,207.359,208.8719,203.2846,210.9957,-1.673,-1.6073,213.4622,202.0324,-23.9132,1.807,17848.90537741789,16.9642,0.0015,204.4858,-0.2734,206.0011,99.1914,-3.1614,2.8575,25.1739,205.9105,43.2662,56.7338,13.4676,21.7035,16.5754,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,207.21373923088066,3938,2024-04-10,207.21373923088066,207.21373923088066,207.21373923088066,207.21373923088066,207.21373923088066,207.21373923088066,33.5895,46.711,204.5062,204.5062,208.1316,210.1449,205.5375,206.0373,207.5019,209.0191,203.0674,211.2304,-1.7765,-1.5909,214.3377,201.9255,-0.0,1.6998,18054.906483388993,0.9507,1.2073,204.1736,-0.3615,207.2137,98.6011,-3.0618,3.103,1.8363,205.8879,46.7097,53.2903,6.5807,22.337,16.7892,1,1,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,205.19837135268494,3937,2024-04-10,205.19837135268494,205.19837135268494,205.19837135268494,205.19837135268494,205.19837135268494,205.19837135268494,29.2031,39.2486,204.4871,204.4871,208.4559,210.184,204.6994,205.7759,207.5323,209.1117,202.7088,211.4317,-2.0063,-1.5445,215.0986,201.8132,-38.5865,-0.1649,17847.692744158114,-27.9264,-0.4992,203.6397,-0.4684,205.1984,97.8774,-3.9877,3.3214,-43.2147,205.5564,39.2477,60.7523,21.5046,23.549,17.0929,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,203.44618572207418,3936,2024-04-10,203.44618572207418,203.44618572207418,203.44618572207418,203.44618572207418,203.44618572207418,203.44618572207418,21.7238,31.5053,204.9607,204.9607,208.8004,210.2937,204.4499,205.9043,207.7779,209.3124,203.0483,211.6045,-2.0652,-1.429,215.4465,202.1543,-75.9672,-2.1662,17642.494372805428,-46.0992,-1.5234,203.5173,-0.5562,203.4462,97.125,-4.3222,3.323,-71.3372,205.6459,31.5048,68.4952,36.9904,23.7063,16.779,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,202.14276047994676,3935,2024-04-09,202.14276047994676,202.14276047994676,202.14276047994676,202.14276047994676,202.14276047994676,202.14276047994676,-39.7896,24.8965,205.6452,205.6452,209.1991,210.4941,204.9517,206.4505,208.2339,209.6132,203.9417,211.7539,-1.9319,-1.2699,215.458,202.9402,-100.0,-2.3088,17439.048187083354,-63.0397,-2.6126,204.0888,-0.5551,202.1428,95.5891,-5.1284,3.1294,-76.8664,206.1958,24.8926,75.1074,50.2148,22.6844,16.3874,-1,-1,-1
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,204.53013835215577,3934,2024-04-09,204.53013835215577,204.53013835215577,204.53013835215577,204.53013835215577,204.53013835215577,204.53013835215577,-43.1349,29.7861,206.4841,206.4841,209.707,210.6994,206.3562,207.4078,208.8751,209.9963,205.1542,211.8834,-1.6009,-1.1045,215.1939,204.2201,-100.0,-0.6599,17641.1909475633,-44.79,-0.4114,205.1449,-0.5046,204.5301,96.7746,-3.7886,2.7435,-53.0066,207.2091,29.7825,70.2175,40.4351,20.5667,15.4148,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,207.11823138548007,3933,2024-04-09,207.11823138548007,207.11823138548007,207.11823138548007,207.11823138548007,207.11823138548007,207.11823138548007,-7.4677,37.1255,206.883,206.883,210.1168,210.8249,207.2692,208.0473,209.3325,210.2767,205.9694,211.9826,-1.3982,-0.9803,215.2058,205.0278,-36.4431,0.4592,17845.721085915455,9.8885,2.1179,205.7357,-0.5067,207.1182,97.5405,-3.6502,2.5445,-37.3898,207.8789,37.1233,62.8767,25.7533,19.0384,15.039,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,207.5662944415105,3932,2024-04-09,207.5662944415105,207.5662944415105,207.5662944415105,207.5662944415105,207.5662944415105,207.5662944415105,11.6249,38.6595,206.8388,206.8388,210.4488,210.9156,207.3447,208.2537,209.5655,210.4386,206.2523,212.0534,-1.3828,-0.8759,215.5782,205.3194,-0.0,0.3788,18052.839317300935,-4.4384,2.2876,205.7495,-0.5768,207.5663,97.4523,-3.7999,2.5647,-61.1749,208.069,38.655,61.345,22.69,18.5218,15.0061,1,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,206.8688019620985,3931,2024-04-09,206.8688019620985,206.8688019620985,206.8688019620985,206.8688019620985,206.8688019620985,206.8688019620985,8.8666,34.7713,206.8616,206.8616,210.7566,210.9742,207.2339,208.4065,209.776,210.5859,206.5471,212.1001,-1.3885,-0.7492,215.8958,205.6174,-60.4081,-0.2588,17845.273022859426,-75.5333,1.1083,205.8216,-0.6331,206.8688,96.8094,-4.0998,2.5696,-87.9731,208.1947,34.7644,65.2356,30.4713,18.2012,14.8625,0,0,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,206.33680634292588,3930,2024-04-09,206.33680634292588,206.33680634292588,206.33680634292588,206.33680634292588,206.33680634292588,206.33680634292588,-3.137,31.7054,207.5186,207.5186,211.045,211.0698,207.4165,208.7482,210.082,210.7766,207.198,212.1219,-1.3046,-0.5893,215.9198,206.1702,-100.0,-1.0877,17638.40422089733,-76.619,-0.1541,206.4521,-0.5935,206.3368,96.5548,-4.6832,2.4374,-95.612,208.5262,31.6963,68.3037,36.6075,17.2574,14.4045,-1,0,0
