address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.5335724016094,1536,2024-01-01,111.5335724016094,111.5335724016094,111.5335724016094,111.5335724016094,111.5335724016094,111.5335724016094,13.7007,51.9767,111.2425,111.2425,110.7083,111.1288,111.3273,111.2969,111.1788,111.4281,112.0996,110.751,0.0484,-0.0573,113.2293,108.1873,-8.502,-0.12,5639.120139350753,-32.7297,-0.4292,112.1183,0.1525,111.5336,101.5295,-0.5091,1.2605,-42.5874,111.3158,51.9605,48.0395,3.921,9.8402,11.5634,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.7115285909951,1535,2023-12-31,110.7115285909951,110.7115285909951,110.7115285909951,110.7115285909951,110.7115285909951,110.7115285909951,-7.0127,46.9238,111.4025,111.4025,110.7016,111.1957,111.2241,111.2443,111.1415,111.4227,111.8523,110.7931,0.0241,-0.0837,113.2145,108.1887,-100.0,-0.4806,5527.586566949143,-97.6617,-0.9656,112.299,0.2133,110.7115,102.0245,-1.1383,1.2565,-58.9778,111.2613,46.9102,53.0898,6.1797,10.2955,11.2769,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.13229249420208,1534,2023-12-31,111.13229249420208,111.13229249420208,111.13229249420208,111.13229249420208,111.13229249420208,111.13229249420208,-1.5506,49.3905,111.7231,111.7231,110.7354,111.2907,111.4804,111.3627,111.1867,111.4592,111.7818,110.8425,0.0765,-0.1106,113.266,108.2048,-100.0,-0.5443,5638.298095540138,-97.4745,-0.428,112.5382,0.2654,111.1323,102.3983,0.2158,1.2653,-28.8129,111.3988,49.3774,50.6226,1.2452,10.6121,10.8857,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.22533089529564,1533,2023-12-31,111.22533089529564,111.22533089529564,111.22533089529564,111.22533089529564,111.22533089529564,111.22533089529564,-6.4104,49.9314,112.0193,112.0193,110.7461,111.3414,111.6545,111.4139,111.1924,111.4759,111.635,110.898,0.0995,-0.1574,113.2851,108.2071,-100.0,-0.6016,5749.4303880343405,-55.5191,-0.2346,112.4697,0.2605,111.2253,101.7415,0.2697,1.2695,7.9652,111.4654,49.9164,50.0836,0.1671,11.3327,10.8848,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.60995667819509,1532,2023-12-31,111.60995667819509,111.60995667819509,111.60995667819509,111.60995667819509,111.60995667819509,111.60995667819509,-12.0588,52.1141,112.2202,112.2202,110.7756,111.3728,111.869,111.4559,111.189,111.4888,111.4245,110.9575,0.1178,-0.2216,113.3497,108.2015,-100.0,-0.2485,5860.655718929636,-33.505,0.1856,112.4754,0.2793,111.61,100.8998,1.3518,1.2871,52.3451,111.5254,52.0998,47.9002,4.1996,12.1916,11.3565,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.33348573475914,1531,2023-12-31,112.33348573475914,112.33348573475914,112.33348573475914,112.33348573475914,112.33348573475914,112.33348573475914,0.3198,56.4209,112.3229,112.3229,110.7708,111.4111,111.9986,111.4216,111.1447,111.4826,111.1707,111.0173,0.1002,-0.3065,113.339,108.2026,-57.1018,0.001,5972.265675607831,76.6593,0.779,112.3035,0.2728,112.3335,102.4912,2.1785,1.2841,80.6847,111.5043,56.4097,43.5903,12.8194,12.8063,11.2291,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.3142986905967,1530,2023-12-31,112.3142986905967,112.3142986905967,112.3142986905967,112.3142986905967,112.3142986905967,112.3142986905967,-4.9844,56.3269,111.93,111.93,110.7593,111.4599,111.8311,111.219,111.0195,111.4389,110.7002,111.0813,0.0028,-0.4081,113.3014,108.2172,-13.3252,0.5338,5859.932189873072,83.8296,0.4428,111.7884,0.2134,112.3143,102.2989,2.5435,1.2711,86.2416,111.297,56.3207,43.6793,12.6414,12.8053,10.8205,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.6133627032643,1529,2023-12-31,112.6133627032643,112.6133627032643,112.6133627032643,112.6133627032643,112.6133627032643,112.6133627032643,6.3883,58.0389,111.3098,111.3098,110.7429,111.4987,111.5895,110.9756,110.8832,111.394,110.2419,111.1514,-0.1197,-0.5109,113.2487,108.2371,-0.0,1.1119,5972.246488563669,68.3234,0.5589,111.1277,0.1218,112.6134,101.8857,3.2669,1.2529,85.919,111.0427,58.0353,41.9647,16.0705,12.8179,10.6302,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.23006273887079,1528,2023-12-31,112.23006273887079,112.23006273887079,112.23006273887079,112.23006273887079,112.23006273887079,112.23006273887079,1.7806,56.458,110.7578,110.7578,110.6569,111.4734,111.0775,110.6116,110.7011,111.3315,109.8233,111.2269,-0.3047,-0.6087,113.0136,108.3002,-0.0,1.4188,5859.633125860405,74.3818,0.026,110.3571,0.0167,112.2301,100.7445,0.8064,1.1784,73.4251,110.65,56.4577,43.5423,12.9154,12.5677,10.6078,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.12322552834623,1527,2023-12-31,112.12322552834623,112.12322552834623,112.12322552834623,112.12322552834623,112.12322552834623,112.12322552834623,29.2368,56.0311,110.0148,110.0148,110.5917,111.4654,110.5013,110.2519,110.5402,111.2854,109.4568,111.3086,-0.4974,-0.6847,112.8404,108.343,-0.0,1.2314,5747.403063121535,73.2983,0.126,109.6654,-0.08,112.1232,100.6621,-0.5943,1.1243,50.458,110.255,56.0299,43.9701,12.0598,12.541,10.6989,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.36901516643844,1526,2023-12-31,110.36901516643844,110.36901516643844,110.36901516643844,110.36901516643844,110.36901516643844,110.36901516643844,19.2582,48.2831,109.296,109.296,110.4916,111.5202,109.6903,109.8361,110.3735,111.2425,109.1735,111.396,-0.7252,-0.7315,112.6344,108.3488,-0.0,0.4953,5635.279837593188,26.5824,-1.1082,108.9254,-0.1905,110.369,99.1222,-2.2507,1.0714,3.1658,109.788,48.2825,51.7175,3.4349,12.578,10.8148,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.2135203865702,1525,2023-12-31,109.2135203865702,109.2135203865702,109.2135203865702,109.2135203865702,109.2135203865702,109.2135203865702,-10.6636,42.038,109.0865,109.0865,110.4701,111.7078,109.3509,109.7177,110.374,111.2872,109.2552,111.4988,-0.8269,-0.733,112.626,108.3142,-47.7957,0.4469,5524.910822426749,-34.3548,-1.8536,108.7123,-0.2358,109.2135,97.6724,-2.7846,1.078,-37.6363,109.6427,42.0357,57.9643,15.9285,13.2813,11.4261,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.85333369084638,1524,2023-12-31,109.85333369084638,109.85333369084638,109.85333369084638,109.85333369084638,109.85333369084638,109.85333369084638,22.3107,44.8211,109.3667,109.3667,110.4858,111.8895,109.4197,109.8297,110.4962,111.3936,109.6205,111.6226,-0.8269,-0.7096,112.6091,108.3625,-36.2539,-0.1827,5634.124342813319,5.6237,-0.5306,108.7946,-0.2549,109.8533,98.5111,-1.6253,1.0617,-56.1491,109.75,44.8192,55.1808,10.3616,13.0777,11.5002,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,108.51469039738959,1523,2023-12-31,108.51469039738959,108.51469039738959,108.51469039738959,108.51469039738959,108.51469039738959,108.51469039738959,-0.2462,36.6829,109.3167,109.3167,110.4457,112.0333,109.2028,109.8245,110.5638,111.4726,109.9005,111.7629,-0.8801,-0.6802,112.6443,108.2471,-100.0,-0.7946,5524.271009122473,-38.6694,-1.2525,108.7902,-0.2791,108.5147,96.798,-4.125,1.0993,-85.0188,109.7242,36.6724,63.3276,26.6552,13.2866,11.9776,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,108.52946045421383,1522,2023-12-31,108.52946045421383,108.52946045421383,108.52946045421383,108.52946045421383,108.52946045421383,108.52946045421383,-13.2002,36.7418,109.5718,109.5718,110.5866,112.2237,109.5469,110.1155,110.7795,111.6243,110.2285,111.9217,-0.7989,-0.6303,112.6277,108.5455,-100.0,-0.6463,5632.785699519863,-49.7083,-0.7708,109.3541,-0.2184,108.5295,96.9132,-5.4167,1.0206,-75.1477,110.0265,36.7279,63.2721,26.5441,12.2582,11.8288,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.3214725382415,1521,2023-12-31,109.3214725382415,109.3214725382415,109.3214725382415,109.3214725382415,109.3214725382415,109.3214725382415,-21.553,39.7376,109.9717,109.9717,110.7998,112.4199,110.0556,110.468,111.0164,111.783,110.4518,112.0854,-0.6851,-0.5881,112.8276,108.772,-100.0,-0.0037,5741.315159974077,-50.6826,-0.0197,109.9779,-0.1488,109.3215,98.5828,-4.2809,1.0139,-62.7575,110.4008,39.7244,60.2756,20.5511,11.1593,11.3302,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.61465195314473,1520,2023-12-31,110.61465195314473,110.61465195314473,110.61465195314473,110.61465195314473,110.61465195314473,110.61465195314473,16.8597,45.3398,110.3876,110.3876,110.9792,112.6246,110.4227,110.7228,111.1948,111.9092,110.5597,112.2474,-0.6106,-0.5639,113.0856,108.8728,-43.7252,-0.2787,5850.636632512318,-27.306,1.2085,110.536,-0.0717,110.6147,99.7192,-3.4037,1.0532,-60.3747,110.6706,45.3318,54.6682,9.3364,10.4369,11.0324,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.6030675055103,1519,2023-12-31,109.6030675055103,109.6030675055103,109.6030675055103,109.6030675055103,109.6030675055103,109.6030675055103,-3.1207,39.1017,110.5418,110.5418,111.0656,112.783,110.3267,110.7468,111.2558,111.9756,110.5021,112.412,-0.6383,-0.5522,113.2455,108.8857,-100.0,-0.8451,5740.021980559173,-94.141,0.2075,110.7683,-0.0286,109.6031,99.5293,-3.1405,1.0899,-88.0324,110.6846,39.0862,60.9138,21.8277,10.5215,10.8923,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.79031080326021,1518,2023-12-31,109.79031080326021,109.79031080326021,109.79031080326021,109.79031080326021,109.79031080326021,109.79031080326021,-12.3142,39.886,110.8905,110.8905,111.1689,112.8817,110.6885,111.0009,111.4298,112.0973,110.7574,112.5837,-0.5612,-0.5306,113.2556,109.0822,-100.0,-0.7307,5849.625048064683,-94.9166,0.059,111.3171,0.0567,109.7903,99.8652,-2.3948,1.0433,-75.3854,110.955,39.8691,60.1309,20.2619,9.6518,10.2042,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.52916259968451,1517,2023-12-31,110.52916259968451,110.52916259968451,110.52916259968451,110.52916259968451,110.52916259968451,110.52916259968451,-14.5247,43.0482,111.2956,111.2956,111.3385,113.0545,111.1376,111.27,111.6024,112.2156,110.8535,112.755,-0.474,-0.523,113.4997,109.1773,-100.0,-0.3307,5959.415358867944,-57.9842,0.3193,111.865,0.1491,110.5292,100.9137,-2.3085,1.0806,-50.7859,111.2462,43.0268,56.9732,13.9463,8.8357,9.4004,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.40064663007729,1516,2023-12-31,111.40064663007729,111.40064663007729,111.40064663007729,111.40064663007729,111.40064663007729,111.40064663007729,0.2478,47.1388,111.4925,111.4925,111.5493,113.1606,111.4418,111.4346,111.7154,112.302,110.6874,112.9266,-0.4308,-0.5353,114.1344,108.9642,-88.4516,-0.0993,6069.944521467628,-49.6542,0.8467,111.9198,0.1487,111.4006,102.1549,-2.5254,1.2925,-16.2256,111.4255,47.1139,52.8861,5.7722,8.4425,8.6371,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.38578081888924,1515,2023-12-31,111.38578081888924,111.38578081888924,111.38578081888924,111.38578081888924,111.38578081888924,111.38578081888924,0.6564,47.0557,111.6333,111.6333,111.6898,113.2124,111.4623,111.4421,111.7485,112.3483,110.4534,113.0877,-0.4582,-0.5614,114.521,108.8586,-94.8033,-0.2672,5958.543874837551,-39.5004,0.7099,111.5816,0.0814,111.3858,100.048,-2.1776,1.4156,4.8031,111.4317,47.0342,52.9658,5.9316,8.6479,8.5777,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.34639769820393,1514,2023-12-31,111.34639769820393,111.34639769820393,111.34639769820393,111.34639769820393,111.34639769820393,111.34639769820393,-7.8292,46.8566,111.7533,111.7533,111.8461,113.2577,111.5006,111.4546,111.7867,112.3976,110.2367,113.24,-0.4849,-0.5872,114.9272,108.765,-100.0,-0.1721,5847.158094018661,17.6138,0.3017,111.2741,0.0173,111.3464,98.717,-0.2279,1.5405,33.363,111.4432,46.8371,53.1629,6.3257,8.8569,8.8466,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.81614920693994,1513,2023-12-31,111.81614920693994,111.81614920693994,111.81614920693994,111.81614920693994,111.81614920693994,111.81614920693994,5.0409,48.8643,111.6627,111.6627,111.9366,113.2926,111.5777,111.4787,111.833,112.4515,110.2135,113.3811,-0.508,-0.6127,115.0597,108.8135,-23.7859,0.0023,5958.504491716865,41.641,0.4842,111.0864,-0.0225,111.8161,99.0309,-0.0824,1.5616,55.8327,111.4673,48.8502,51.1498,2.2996,9.0516,9.149,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.51369684325458,1512,2023-12-31,111.51369684325458,111.51369684325458,111.51369684325458,111.51369684325458,111.51369684325458,111.51369684325458,-9.8426,47.5122,111.4847,111.4847,111.97,113.2628,111.4585,111.4037,111.8348,112.4841,110.1848,113.5167,-0.578,-0.6389,115.1015,108.8385,-48.7566,0.3243,5846.688342509925,52.7466,-0.0808,110.8699,-0.0542,111.5137,99.2629,-2.4532,1.5658,57.5028,111.3801,47.5012,52.4988,4.9976,9.571,9.4883,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.1042505307787,1511,2023-12-30,112.1042505307787,112.1042505307787,112.1042505307787,112.1042505307787,112.1042505307787,112.1042505307787,1.9668,49.895,111.2062,111.2062,112.0514,113.1714,111.4309,111.3793,111.8686,112.5339,110.1662,113.646,-0.628,-0.6542,115.2157,108.8871,-0.0,0.839,5958.202039353179,97.0328,0.4122,110.5624,-0.1198,112.1043,100.3904,-4.8927,1.5821,59.7561,111.3468,49.8867,50.1133,0.2266,9.9228,9.5824,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.98624521497885,1510,2023-12-30,111.98624521497885,111.98624521497885,111.98624521497885,111.98624521497885,111.98624521497885,111.98624521497885,18.2204,49.4198,110.773,110.773,112.1605,113.1154,111.0942,111.2182,111.8438,112.5559,109.9312,113.758,-0.7429,-0.6607,115.4717,108.8493,-0.0,0.6666,5846.097788822401,97.3761,0.3763,109.9554,-0.2422,111.9862,98.9422,-3.8588,1.6556,35.1126,111.1574,49.4153,50.5847,1.1693,10.6687,10.1827,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.89302205622718,1509,2023-12-30,110.89302205622718,110.89302205622718,110.89302205622718,110.89302205622718,110.89302205622718,110.89302205622718,-0.5519,44.9702,110.2815,110.2815,112.2545,113.1084,110.6481,111.0475,111.8288,112.5851,109.7984,113.8535,-0.8667,-0.6402,115.6462,108.8628,-2.3691,0.6281,5734.1115436074215,96.5298,-0.6469,109.5187,-0.3339,110.893,96.6431,-4.0768,1.6958,2.9571,110.9502,44.962,55.038,10.076,11.3994,10.6871,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.92613633617427,1508,2023-12-30,110.92613633617427,110.92613633617427,110.92613633617427,110.92613633617427,110.92613633617427,110.92613633617427,13.4129,45.0789,109.913,109.913,112.2899,113.041,110.5257,111.0818,111.9273,112.6719,110.1575,113.9389,-0.9008,-0.5835,115.6385,108.9413,-0.0,0.6107,5845.0045656636485,-9.7714,-0.3313,109.4233,-0.3883,110.9261,97.1241,-4.4813,1.6743,-25.2414,110.9644,45.0736,54.9264,9.8528,11.5012,11.0029,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,110.12136100192757,1507,2023-12-30,110.12136100192757,110.12136100192757,110.12136100192757,110.12136100192757,110.12136100192757,110.12136100192757,3.0484,41.8192,109.9943,109.9943,112.339,112.9554,110.3255,111.1164,112.0327,112.7614,110.4899,114.014,-0.9345,-0.5042,115.6346,109.0434,-53.0759,0.0356,5734.078429327475,-55.5156,-0.8736,109.5769,-0.3892,110.1214,96.1655,-5.3768,1.6478,-55.4407,110.974,41.814,58.186,16.3719,11.628,11.2841,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.93845863308687,1506,2023-12-30,109.93845863308687,109.93845863308687,109.93845863308687,109.93845863308687,109.93845863308687,109.93845863308687,6.8343,41.0816,110.5287,110.5287,112.5488,112.9291,110.4275,111.3375,112.2339,112.8968,110.7705,114.0756,-0.8822,-0.3966,115.7868,109.3108,-76.2823,-0.7953,5623.957068325547,-62.6014,-0.6271,110.101,-0.3345,109.9385,97.1559,-6.4436,1.619,-67.6381,111.1872,41.0761,58.9239,17.8478,11.263,11.4288,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.528403437833,1505,2023-12-30,109.528403437833,109.528403437833,109.528403437833,109.528403437833,109.528403437833,109.528403437833,7.9609,39.4825,111.1231,111.1231,112.9455,112.8519,110.672,111.6484,112.4755,113.0485,110.8016,114.1137,-0.7839,-0.2752,116.7082,109.1828,-87.6242,-1.8335,5514.01860969246,-57.3494,-0.548,110.6698,-0.2822,109.5284,97.3724,-6.3441,1.8814,-71.1283,111.4994,39.4781,60.5219,21.0437,10.7565,11.3839,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,109.05075097673763,1504,2023-12-30,109.05075097673763,109.05075097673763,109.05075097673763,109.05075097673763,109.05075097673763,109.05075097673763,-38.0263,37.6562,111.6858,111.6858,113.2931,112.8053,111.2438,112.1195,112.7857,113.2291,111.1855,114.1043,-0.6052,-0.1481,117.0133,109.5729,-100.0,-1.4942,5404.490206254627,-51.3072,-1.0988,111.3163,-0.235,109.0508,96.3848,-3.9658,1.8601,-61.6366,111.9921,37.6492,62.3508,24.7016,9.9652,11.3363,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.33233135759976,1503,2023-12-30,111.33233135759976,111.33233135759976,111.33233135759976,111.33233135759976,111.33233135759976,111.33233135759976,-24.3538,43.4832,112.2093,112.2093,113.6209,112.7433,112.3404,112.8014,113.1789,113.4433,111.8696,114.0555,-0.3197,-0.0338,116.9194,110.3224,-100.0,-0.1463,5513.540957231365,-42.7,0.8715,112.2834,-0.1392,111.3323,97.4148,-4.6011,1.6493,-34.4294,112.7275,43.4767,56.5233,13.0466,8.8316,11.153,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.79355779041907,1502,2023-12-30,112.79355779041907,112.79355779041907,112.79355779041907,112.79355779041907,112.79355779041907,112.79355779041907,-1.946,47.8896,112.5795,112.5795,113.8608,112.6458,112.8444,113.1279,113.3732,113.5516,112.1125,113.9678,-0.183,0.0377,117.1566,110.565,-25.7348,0.2724,5624.873288588965,-43.9936,1.8679,112.995,-0.0326,112.7936,99.0587,-1.7252,1.6479,-25.2641,113.0762,47.8844,52.1156,4.2311,8.5074,11.4804,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.91031507307545,1501,2023-12-30,112.91031507307545,112.91031507307545,112.91031507307545,112.91031507307545,112.91031507307545,112.91031507307545,9.4751,48.2491,112.9697,112.9697,114.04,112.4892,112.8698,113.2022,113.4343,113.5905,112.091,113.8463,-0.1546,0.0929,117.4713,110.6087,-59.6289,-0.3437,5737.666846379384,-26.7975,1.5841,113.2616,0.0181,112.9103,101.1735,-0.4935,1.7157,-39.0708,113.1469,48.2474,51.7526,3.5053,8.8363,11.7952,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.34180622631887,1500,2023-12-30,112.34180622631887,112.34180622631887,112.34180622631887,112.34180622631887,112.34180622631887,112.34180622631887,11.2259,46.4141,113.2298,113.2298,114.27,112.3938,112.8495,113.2671,113.4894,113.6253,111.9877,113.6912,-0.1281,0.1547,117.9735,110.5665,-78.1073,-1.2248,5624.756531306309,-47.331,0.659,113.1941,-0.0077,112.3418,100.3873,-0.7587,1.8517,-40.6626,113.2061,46.411,53.589,7.1781,9.2464,12.2123,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.66825339313081,1499,2023-12-30,111.66825339313081,111.66825339313081,111.66825339313081,111.66825339313081,111.66825339313081,111.66825339313081,-25.2542,44.238,113.6639,113.6639,114.5003,112.3087,113.1033,113.4727,113.6102,113.6912,112.136,113.5036,-0.0345,0.2254,118.2678,110.7328,-100.0,-1.2381,5512.41472507999,-28.2556,-0.7034,112.9232,-0.1102,111.6683,97.682,-0.9515,1.8837,-19.4722,113.4221,44.234,55.766,11.532,9.4055,12.8177,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,113.18350469821088,1498,2023-12-30,113.18350469821088,113.18350469821088,113.18350469821088,113.18350469821088,113.18350469821088,113.18350469821088,-26.0227,48.3376,113.9616,113.9616,114.5946,112.3421,113.8209,113.8736,113.8146,113.7949,112.8418,113.2844,0.1542,0.2904,118.163,111.0262,-98.3153,0.0025,5624.08297847312,15.8051,0.2431,113.1617,-0.1264,113.1835,96.023,2.3151,1.7842,29.2066,113.8606,48.3358,51.6642,3.3284,9.242,12.5466,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,114.74486530825526,1497,2023-12-30,114.74486530825526,114.74486530825526,114.74486530825526,114.74486530825526,114.74486530825526,114.74486530825526,8.902,53.0394,113.8218,113.8218,114.7705,112.3475,114.1396,114.027,113.8811,113.8263,112.9355,113.0592,0.2384,0.3244,118.3898,111.1512,-0.0,0.656,5737.266483171331,45.5528,1.5683,113.2047,-0.1464,114.7449,98.5095,6.3831,1.8097,50.1087,114.0298,53.042,46.958,6.084,9.6968,12.7996,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,114.2107431604774,1496,2023-12-30,114.2107431604774,114.2107431604774,114.2107431604774,114.2107431604774,114.2107431604774,114.2107431604774,-5.027,51.5377,113.501,113.501,114.772,112.2946,113.8369,113.8675,113.7901,113.7791,112.9408,112.8169,0.1835,0.346,118.3913,111.1527,-14.8706,0.8606,5622.521617863075,-1.8413,0.7672,112.8109,-0.2222,114.2107,98.7931,3.9574,1.8096,25.588,113.8511,51.5433,48.4567,3.0866,9.9747,13.1169,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,114.51236256699427,1495,2023-12-30,114.51236256699427,114.51236256699427,114.51236256699427,114.51236256699427,114.51236256699427,114.51236256699427,22.5936,52.4131,113.5162,113.5162,114.735,112.2654,113.65,113.7912,113.7459,113.757,113.1921,112.5691,0.165,0.3866,118.3915,111.0785,-0.0,0.3184,5736.732361023553,15.215,0.9329,112.5809,-0.2814,114.5124,98.6068,2.5129,1.8282,4.2108,113.7612,52.4206,47.5794,4.8412,10.5046,13.4609,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,113.15674910415153,1494,2023-12-30,113.15674910415153,113.15674910415153,113.15674910415153,113.15674910415153,113.15674910415153,113.15674910415153,11.2114,48.7757,113.3868,113.3868,114.6694,112.2531,113.2188,113.6309,113.6652,113.7183,113.3936,112.3222,0.1084,0.442,118.386,110.9528,-62.6861,-0.5664,5622.219998456559,30.1464,-0.5586,112.1974,-0.3734,113.1567,97.2314,4.5832,1.8583,-18.8109,113.5734,48.7825,51.2175,2.435,10.9403,13.7122,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,112.48406404217836,1493,2023-12-30,112.48406404217836,112.48406404217836,112.48406404217836,112.48406404217836,112.48406404217836,112.48406404217836,-10.9485,46.9057,113.0756,113.0756,114.6486,112.2417,113.2498,113.7363,113.7187,113.7471,113.9128,112.0806,0.1726,0.5254,118.4033,110.8939,-67.1145,-0.2631,5509.063249352407,12.0015,-1.2242,112.3511,-0.3914,112.4841,95.7227,4.6328,1.8773,-19.0168,113.6775,46.9121,53.0879,6.1759,11.5945,13.8428,-1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,113.14097316807054,1492,2023-12-30,113.14097316807054,113.14097316807054,113.14097316807054,113.14097316807054,113.14097316807054,113.14097316807054,-19.0978,48.5124,112.9605,112.9605,114.5555,112.2632,113.6327,114.0146,113.8487,113.8118,114.7825,111.8399,0.3206,0.6135,118.6012,110.5098,-42.6588,0.7535,5621.547313394585,-17.974,-0.491,113.1932,-0.2736,113.141,96.7449,3.7342,2.0229,-22.4224,113.9759,48.5188,51.4812,2.9624,12.0113,13.9143,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,114.28683874103889,1491,2023-12-30,114.28683874103889,114.28683874103889,114.28683874103889,114.28683874103889,114.28683874103889,114.28683874103889,7.0251,51.3625,113.1959,113.1959,114.2915,112.2538,113.8785,114.2087,113.9231,113.8462,115.7573,111.6106,0.4377,0.6868,119.2569,109.3261,-1.1528,0.8802,5734.688286562656,-40.0199,0.7125,113.5184,-0.2627,114.2868,100.6453,6.9599,2.4827,-39.5302,114.1847,51.3685,48.6315,2.737,12.7074,14.6124,1
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,113.86533350803366,1490,2023-12-30,113.86533350803366,113.86533350803366,113.86533350803366,113.86533350803366,113.86533350803366,113.86533350803366,37.7436,50.3693,113.9128,113.9128,114.0703,112.2054,113.6744,114.1914,113.8849,113.8236,116.2011,111.4069,0.4644,0.7491,119.3977,108.7429,-63.8851,-1.1798,5620.401447821617,-26.3532,0.7762,113.8384,-0.2188,113.8653,97.5694,5.7576,2.6637,-65.6272,114.1591,50.3729,49.6271,0.7457,13.4743,14.712,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,111.60071909037941,1489,2023-12-30,111.60071909037941,111.60071909037941,111.60071909037941,111.60071909037941,111.60071909037941,111.60071909037941,-5.128,44.7245,114.4359,114.4359,113.9623,112.1383,113.5789,114.2638,113.8869,113.8215,116.4819,111.2204,0.5345,0.8202,119.3886,108.536,-100.0,-2.6814,5506.536114313583,-46.9236,-1.2803,114.4416,-0.1216,111.6007,97.2355,4.7206,2.7132,-76.2892,114.2325,44.7275,55.2725,10.5449,14.4535,15.191,-1
